outer_fold,strain_entity_id,species,nearclone_block,original_outer_fold,role
1,STRAIN_000433,Lacticaseibacillus casei,NC_0043,5,INNER_TRAIN
1,STRAIN_000434,Lactiplantibacillus plantarum,NC_0057,2,INNER_TRAIN
1,STRAIN_000435,Lactiplantibacillus plantarum,NC_0296,3,INNER_TRAIN
1,STRAIN_000436,Lactiplantibacillus plantarum,NC_0297,5,INNER_TRAIN
1,STRAIN_000437,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000439,Limosilactobacillus reuteri,NC_0298,2,INNER_TRAIN
1,STRAIN_000440,Lactiplantibacillus plantarum subsp. plantarum,NC_0299,3,INNER_TRAIN
1,STRAIN_000441,Bifidobacterium longum subsp. longum,NC_0300,5,INNER_TRAIN
1,STRAIN_000443,Limosilactobacillus fermentum,NC_0301,5,INNER_TRAIN
1,STRAIN_000444,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000446,Lacticaseibacillus rhamnosus,NC_0019,2,INNER_TRAIN
1,STRAIN_000448,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000449,Bifidobacterium breve,NC_0303,2,INNER_TRAIN
1,STRAIN_000452,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
1,STRAIN_000453,Levilactobacillus brevis,NC_0305,3,INNER_TRAIN
1,STRAIN_000454,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000455,Bifidobacterium breve,NC_0306,5,INNER_TRAIN
1,STRAIN_000456,Lactobacillus amylolyticus,NC_0307,4,INNER_TRAIN
1,STRAIN_000457,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000458,Lactococcus cremoris,NC_0051,3,INNER_TRAIN
1,STRAIN_000459,Lactococcus lactis subsp. lactis,NC_0308,3,INNER_TRAIN
1,STRAIN_000461,Lactococcus lactis subsp. lactis,NC_0016,4,INNER_TRAIN
1,STRAIN_000462,Lactococcus lactis subsp. lactis,NC_0016,4,INNER_TRAIN
1,STRAIN_000463,Lactococcus cremoris,NC_0051,3,INNER_TRAIN
1,STRAIN_000464,Lactococcus lactis subsp. lactis,NC_0016,4,INNER_TRAIN
1,STRAIN_000465,Lactococcus cremoris,NC_0309,5,INNER_TRAIN
1,STRAIN_000466,Lactococcus cremoris,NC_0072,2,INNER_TRAIN
1,STRAIN_000467,Lactococcus cremoris,NC_0087,5,INNER_TRAIN
1,STRAIN_000468,Lactococcus lactis subsp. lactis,NC_0310,5,INNER_TRAIN
1,STRAIN_000470,Lacticaseibacillus paracasei,NC_0025,3,INNER_TRAIN
1,STRAIN_000472,Levilactobacillus brevis,NC_0311,5,INNER_TRAIN
1,STRAIN_000473,Latilactobacillus sakei,NC_0312,2,INNER_TRAIN
1,STRAIN_000474,Bifidobacterium adolescentis,NC_0313,2,INNER_TRAIN
1,STRAIN_000475,Limosilactobacillus reuteri,NC_0314,3,INNER_TRAIN
1,STRAIN_000477,Lactococcus lactis subsp. lactis bv. diacetylactis,NC_0016,4,INNER_TRAIN
1,STRAIN_000478,Lacticaseibacillus rhamnosus,NC_0015,3,INNER_TRAIN
1,STRAIN_000479,Lactiplantibacillus plantarum,NC_0046,4,INNER_TRAIN
1,STRAIN_000481,Bacillus subtilis subsp. subtilis,NC_0058,4,INNER_TRAIN
1,STRAIN_000482,Bacillus subtilis subsp. subtilis,NC_0058,4,INNER_TRAIN
1,STRAIN_000483,Levilactobacillus brevis,NC_0315,3,INNER_TRAIN
1,STRAIN_000485,Limosilactobacillus fermentum,NC_0316,2,INNER_TRAIN
1,STRAIN_000486,Bacillus subtilis subsp. subtilis,NC_0058,4,INNER_TRAIN
1,STRAIN_000487,Bacillus subtilis subsp. subtilis,NC_0317,4,INNER_TRAIN
1,STRAIN_000488,Bacillus subtilis subsp. subtilis,NC_0318,3,INNER_TRAIN
1,STRAIN_000489,Limosilactobacillus fermentum,NC_0319,3,INNER_TRAIN
1,STRAIN_000491,Bifidobacterium animalis,NC_0004,2,INNER_TRAIN
1,STRAIN_000492,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
1,STRAIN_000493,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000494,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000496,Lactiplantibacillus plantarum,NC_0321,3,INNER_TRAIN
1,STRAIN_000498,Bifidobacterium pseudolongum,NC_0323,5,INNER_TRAIN
1,STRAIN_000499,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000501,Lactiplantibacillus plantarum,NC_0059,3,INNER_TRAIN
1,STRAIN_000502,Lactobacillus gasseri,NC_0325,3,INNER_TRAIN
1,STRAIN_000503,Lacticaseibacillus rhamnosus,NC_0023,4,INNER_TRAIN
1,STRAIN_000504,Levilactobacillus brevis,NC_0326,4,INNER_TRAIN
1,STRAIN_000506,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000507,Lacticaseibacillus rhamnosus,NC_0023,4,INNER_TRAIN
1,STRAIN_000509,Lacticaseibacillus paracasei,NC_0043,5,INNER_TRAIN
1,STRAIN_000510,Streptococcus thermophilus,NC_0328,4,INNER_TRAIN
1,STRAIN_000512,Levilactobacillus brevis,NC_0329,3,INNER_TRAIN
1,STRAIN_000513,Levilactobacillus brevis,NC_0330,5,INNER_TRAIN
1,STRAIN_000515,Limosilactobacillus reuteri,NC_0331,3,INNER_TRAIN
1,STRAIN_000517,Limosilactobacillus fermentum,NC_0041,4,INNER_TRAIN
1,STRAIN_000518,Limosilactobacillus fermentum,NC_0332,4,INNER_TRAIN
1,STRAIN_000522,Lacticaseibacillus paracasei subsp. paracasei,NC_0060,5,INNER_TRAIN
1,STRAIN_000523,Bifidobacterium longum,NC_0334,5,INNER_TRAIN
1,STRAIN_000524,Bifidobacterium breve,NC_0335,3,INNER_TRAIN
1,STRAIN_000525,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
1,STRAIN_000526,Bifidobacterium bifidum,NC_0055,5,INNER_TRAIN
1,STRAIN_000527,Streptococcus thermophilus,NC_0336,4,INNER_TRAIN
1,STRAIN_000529,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000533,Lactobacillus helveticus,NC_0339,3,INNER_TRAIN
1,STRAIN_000534,Lacticaseibacillus paracasei,NC_0092,5,INNER_TRAIN
1,STRAIN_000535,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
1,STRAIN_000538,Limosilactobacillus fermentum,NC_0341,5,INNER_TRAIN
1,STRAIN_000539,Lacticaseibacillus paracasei subsp. paracasei,NC_0060,5,INNER_TRAIN
1,STRAIN_000540,Lacticaseibacillus paracasei,NC_0092,5,INNER_TRAIN
1,STRAIN_000541,Lactiplantibacillus plantarum subsp. plantarum,NC_0093,3,INNER_TRAIN
1,STRAIN_000542,Bifidobacterium breve,NC_0094,5,INNER_TRAIN
1,STRAIN_000543,Heyndrickxia coagulans,NC_0342,4,INNER_TRAIN
1,STRAIN_000544,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000545,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000547,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000548,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000549,Limosilactobacillus reuteri,NC_0095,3,INNER_TRAIN
1,STRAIN_000550,Lactiplantibacillus plantarum,NC_0096,5,INNER_TRAIN
1,STRAIN_000551,Lacticaseibacillus rhamnosus,NC_0019,2,INNER_TRAIN
1,STRAIN_000552,Limosilactobacillus reuteri,NC_0095,3,INNER_TRAIN
1,STRAIN_000553,Lacticaseibacillus casei,NC_0020,2,INNER_TRAIN
1,STRAIN_000554,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000556,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000558,Lactiplantibacillus plantarum,NC_0097,2,INNER_TRAIN
1,STRAIN_000559,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000560,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000561,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
1,STRAIN_000562,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000565,Limosilactobacillus reuteri,NC_0345,2,INNER_TRAIN
1,STRAIN_000567,Limosilactobacillus fermentum,NC_0346,5,INNER_TRAIN
1,STRAIN_000569,Limosilactobacillus reuteri,NC_0347,3,INNER_TRAIN
1,STRAIN_000570,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000572,Bifidobacterium longum subsp. longum,NC_0348,4,INNER_TRAIN
1,STRAIN_000575,Levilactobacillus brevis,NC_0030,4,INNER_TRAIN
1,STRAIN_000577,Lactiplantibacillus plantarum,NC_0057,2,INNER_TRAIN
1,STRAIN_000578,Lactiplantibacillus plantarum,NC_0033,2,INNER_TRAIN
1,STRAIN_000580,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000581,Bifidobacterium bifidum,NC_0349,3,INNER_TRAIN
1,STRAIN_000582,Lactiplantibacillus plantarum,NC_0042,2,INNER_TRAIN
1,STRAIN_000583,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000584,Lactiplantibacillus plantarum,NC_0350,4,INNER_TRAIN
1,STRAIN_000585,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
1,STRAIN_000586,Lactiplantibacillus plantarum,NC_0351,4,INNER_TRAIN
1,STRAIN_000587,Lacticaseibacillus paracasei,NC_0352,2,INNER_TRAIN
1,STRAIN_000588,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
1,STRAIN_000589,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000592,Limosilactobacillus reuteri,NC_0354,4,INNER_TRAIN
1,STRAIN_000593,Limosilactobacillus reuteri,NC_0355,4,INNER_TRAIN
1,STRAIN_000594,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000596,Limosilactobacillus reuteri,NC_0357,2,INNER_TRAIN
1,STRAIN_000597,Lacticaseibacillus paracasei,NC_0081,3,INNER_TRAIN
1,STRAIN_000598,Lactiplantibacillus plantarum,NC_0033,2,INNER_TRAIN
1,STRAIN_000599,Lactococcus lactis,NC_0098,3,INNER_TRAIN
1,STRAIN_000600,Bifidobacterium adolescentis,NC_0358,4,INNER_TRAIN
1,STRAIN_000601,Limosilactobacillus fermentum,NC_0099,4,INNER_TRAIN
1,STRAIN_000602,Lacticaseibacillus paracasei,NC_0025,3,INNER_TRAIN
1,STRAIN_000603,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000604,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
1,STRAIN_000605,Lactiplantibacillus plantarum,NC_0067,5,INNER_TRAIN
1,STRAIN_000607,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000613,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000614,Bifidobacterium longum,NC_0070,4,INNER_TRAIN
1,STRAIN_000615,Bifidobacterium animalis,NC_0004,2,INNER_TRAIN
1,STRAIN_000617,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000618,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000619,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000620,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000621,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000622,Bifidobacterium breve,NC_0361,4,INNER_TRAIN
1,STRAIN_000623,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000624,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000625,Limosilactobacillus reuteri,NC_0362,4,INNER_TRAIN
1,STRAIN_000626,Lactococcus lactis subsp. lactis,NC_0039,2,INNER_TRAIN
1,STRAIN_000627,Lacticaseibacillus paracasei subsp. paracasei,NC_0034,2,INNER_TRAIN
1,STRAIN_000628,Pediococcus acidilactici,NC_0363,4,INNER_TRAIN
1,STRAIN_000629,Lacticaseibacillus paracasei,NC_0043,5,INNER_TRAIN
1,STRAIN_000630,Lactiplantibacillus plantarum,NC_0100,5,INNER_TRAIN
1,STRAIN_000632,Lactiplantibacillus plantarum,NC_0365,3,INNER_TRAIN
1,STRAIN_000633,Lactococcus lactis,NC_0052,3,INNER_TRAIN
1,STRAIN_000634,Bifidobacterium bifidum,NC_0101,2,INNER_TRAIN
1,STRAIN_000635,Bifidobacterium breve,NC_0094,5,INNER_TRAIN
1,STRAIN_000637,Bifidobacterium longum subsp. infantis,NC_0011,2,INNER_TRAIN
1,STRAIN_000638,Bifidobacterium longum,NC_0367,4,INNER_TRAIN
1,STRAIN_000639,Lacticaseibacillus rhamnosus,NC_0019,2,INNER_TRAIN
1,STRAIN_000640,Levilactobacillus brevis,NC_0368,3,INNER_TRAIN
1,STRAIN_000642,Levilactobacillus brevis,NC_0369,2,INNER_TRAIN
1,STRAIN_000643,Levilactobacillus brevis,NC_0370,2,INNER_TRAIN
1,STRAIN_000645,Limosilactobacillus reuteri,NC_0371,4,INNER_TRAIN
1,STRAIN_000647,Lacticaseibacillus paracasei subsp. paracasei,NC_0034,2,INNER_TRAIN
1,STRAIN_000648,Lacticaseibacillus paracasei subsp. tolerans,NC_0056,2,INNER_TRAIN
1,STRAIN_000649,Lacticaseibacillus casei,NC_0025,3,INNER_TRAIN
1,STRAIN_000650,Lacticaseibacillus rhamnosus DSM 20021 = JCM 1136 =,NC_0005,5,INNER_TRAIN
1,STRAIN_000651,Lacticaseibacillus rhamnosus,NC_0019,2,INNER_TRAIN
1,STRAIN_000652,Lactococcus lactis subsp. lactis bv. diacetylactis,NC_0372,5,INNER_TRAIN
1,STRAIN_000653,Lacticaseibacillus paracasei,NC_0025,3,INNER_TRAIN
1,STRAIN_000654,Lacticaseibacillus rhamnosus,NC_0373,3,INNER_TRAIN
1,STRAIN_000655,Limosilactobacillus fermentum,NC_0374,4,INNER_TRAIN
1,STRAIN_000657,Lacticaseibacillus rhamnosus,NC_0376,3,INNER_TRAIN
1,STRAIN_000658,Bifidobacterium breve,NC_0076,2,INNER_TRAIN
1,STRAIN_000659,Limosilactobacillus reuteri,NC_0377,4,INNER_TRAIN
1,STRAIN_000661,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000663,Lacticaseibacillus paracasei subsp. paracasei,NC_0060,5,INNER_TRAIN
1,STRAIN_000664,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000666,Lacticaseibacillus paracasei,NC_0380,4,INNER_TRAIN
1,STRAIN_000668,Lactococcus lactis subsp. lactis,NC_0016,4,INNER_TRAIN
1,STRAIN_000669,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000670,Limosilactobacillus fermentum,NC_0382,3,INNER_TRAIN
1,STRAIN_000671,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
1,STRAIN_000674,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000677,Limosilactobacillus fermentum,NC_0386,4,INNER_TRAIN
1,STRAIN_000678,Limosilactobacillus fermentum,NC_0387,3,INNER_TRAIN
1,STRAIN_000680,Limosilactobacillus fermentum,NC_0041,4,INNER_TRAIN
1,STRAIN_000681,Bifidobacterium animalis,NC_0004,2,INNER_TRAIN
1,STRAIN_000683,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000685,Lactiplantibacillus plantarum,NC_0059,3,INNER_TRAIN
1,STRAIN_000687,Lactococcus lactis,NC_0389,4,INNER_TRAIN
1,STRAIN_000688,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
1,STRAIN_000689,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000690,Lactiplantibacillus plantarum subsp. plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000692,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000693,Limosilactobacillus reuteri,NC_0390,5,INNER_TRAIN
1,STRAIN_000695,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
1,STRAIN_000696,Lactococcus lactis subsp. lactis,NC_0039,2,INNER_TRAIN
1,STRAIN_000697,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000698,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000699,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000700,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000702,Lacticaseibacillus paracasei,NC_0034,2,INNER_TRAIN
1,STRAIN_000703,Lactiplantibacillus plantarum,NC_0391,4,INNER_TRAIN
1,STRAIN_000704,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000705,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000707,Limosilactobacillus fermentum,NC_0393,4,INNER_TRAIN
1,STRAIN_000708,Bifidobacterium adolescentis,NC_0394,5,INNER_TRAIN
1,STRAIN_000709,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000710,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000711,Lacticaseibacillus rhamnosus GG,NC_0015,3,INNER_TRAIN
1,STRAIN_000713,Lactiplantibacillus plantarum subsp. plantarum,NC_0033,2,INNER_TRAIN
1,STRAIN_000715,Lacticaseibacillus paracasei subsp. paracasei,NC_0396,3,INNER_TRAIN
1,STRAIN_000717,Bifidobacterium bifidum,NC_0032,5,INNER_TRAIN
1,STRAIN_000719,Bifidobacterium longum subsp. longum,NC_0047,2,INNER_TRAIN
1,STRAIN_000720,Bifidobacterium breve,NC_0085,3,INNER_TRAIN
1,STRAIN_000721,Escherichia coli,NC_0398,5,INNER_TRAIN
1,STRAIN_000723,Lacticaseibacillus rhamnosus,NC_0399,3,INNER_TRAIN
1,STRAIN_000725,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000728,Lacticaseibacillus casei,NC_0020,2,INNER_TRAIN
1,STRAIN_000729,Lacticaseibacillus casei,NC_0020,2,INNER_TRAIN
1,STRAIN_000730,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000732,Bifidobacterium dentium,NC_0402,4,INNER_TRAIN
1,STRAIN_000733,Lacticaseibacillus rhamnosus,NC_0015,3,INNER_TRAIN
1,STRAIN_000735,Bifidobacterium adolescentis,NC_0403,2,INNER_TRAIN
1,STRAIN_000736,Bifidobacterium bifidum,NC_0404,4,INNER_TRAIN
1,STRAIN_000737,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
1,STRAIN_000740,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000741,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000743,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
1,STRAIN_000744,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
1,STRAIN_000745,Bifidobacterium animalis subsp. lactis,NC_0004,2,INNER_TRAIN
1,STRAIN_000747,Bifidobacterium longum subsp. longum,NC_0406,4,INNER_TRAIN
1,STRAIN_000748,Levilactobacillus brevis,NC_0030,4,INNER_TRAIN
1,STRAIN_000749,Limosilactobacillus fermentum,NC_0407,4,INNER_TRAIN
1,STRAIN_000750,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000751,Limosilactobacillus reuteri,NC_0408,5,INNER_TRAIN
1,STRAIN_000752,Lactobacillus gasseri,NC_0409,5,INNER_TRAIN
1,STRAIN_000754,Bifidobacterium longum subsp. infantis,NC_0018,5,INNER_TRAIN
1,STRAIN_000755,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
1,STRAIN_000756,Limosilactobacillus fermentum,NC_0410,2,INNER_TRAIN
1,STRAIN_000758,Bifidobacterium longum subsp. longum,NC_0412,5,INNER_TRAIN
1,STRAIN_000761,Streptococcus thermophilus,NC_0104,2,INNER_TRAIN
1,STRAIN_000762,Streptococcus thermophilus,NC_0104,2,INNER_TRAIN
1,STRAIN_000770,Streptococcus thermophilus,NC_0044,3,INNER_TRAIN
1,STRAIN_000771,Streptococcus thermophilus,NC_0044,3,INNER_TRAIN
1,STRAIN_000772,Streptococcus thermophilus,NC_0044,3,INNER_TRAIN
1,STRAIN_000773,Streptococcus thermophilus,NC_0044,3,INNER_TRAIN
1,STRAIN_000774,Streptococcus thermophilus,NC_0416,5,INNER_TRAIN
1,STRAIN_000775,Streptococcus thermophilus,NC_0050,3,INNER_TRAIN
1,STRAIN_000776,Streptococcus thermophilus,NC_0050,3,INNER_TRAIN
1,STRAIN_000777,Lacticaseibacillus rhamnosus,NC_0417,5,INNER_TRAIN
1,STRAIN_000778,Levilactobacillus brevis,NC_0105,4,INNER_TRAIN
1,STRAIN_000779,Levilactobacillus brevis,NC_0105,4,INNER_TRAIN
1,STRAIN_000780,Bifidobacterium pseudocatenulatum,NC_0418,2,INNER_TRAIN
1,STRAIN_000782,Lactiplantibacillus plantarum,NC_0066,4,INNER_TRAIN
1,STRAIN_000783,Bifidobacterium bifidum,NC_0101,2,INNER_TRAIN
1,STRAIN_000784,Lactococcus lactis,NC_0016,4,INNER_TRAIN
1,STRAIN_000785,Lactiplantibacillus plantarum,NC_0420,2,INNER_TRAIN
1,STRAIN_000787,Lactococcus lactis,NC_0016,4,INNER_TRAIN
1,STRAIN_000791,Lactiplantibacillus plantarum subsp. plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000792,Lactiplantibacillus plantarum subsp. plantarum,NC_0063,5,INNER_TRAIN
1,STRAIN_000793,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000794,Lactococcus lactis,NC_0039,2,INNER_TRAIN
1,STRAIN_000795,Lacticaseibacillus paracasei,NC_0423,5,INNER_TRAIN
1,STRAIN_000796,Lactiplantibacillus plantarum,NC_0424,2,INNER_TRAIN
1,STRAIN_000797,Lactiplantibacillus plantarum subsp. plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000800,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000801,Bifidobacterium pseudolongum,NC_0426,3,INNER_TRAIN
1,STRAIN_000802,Lactiplantibacillus plantarum,NC_0010,3,INNER_TRAIN
1,STRAIN_000803,Lactiplantibacillus plantarum,NC_0427,2,INNER_TRAIN
1,STRAIN_000806,Bifidobacterium longum subsp. longum,NC_0047,2,INNER_TRAIN
1,STRAIN_000807,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
1,STRAIN_000808,Limosilactobacillus reuteri,NC_0430,3,INNER_TRAIN
1,STRAIN_000809,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000811,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
1,STRAIN_000812,Bifidobacterium breve,NC_0080,2,INNER_TRAIN
1,STRAIN_000813,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000814,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000815,Bifidobacterium longum subsp. infantis,NC_0045,4,INNER_TRAIN
1,STRAIN_000818,Lactiplantibacillus plantarum,NC_0431,2,INNER_TRAIN
1,STRAIN_000819,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
1,STRAIN_000820,Lactococcus lactis subsp. lactis,NC_0432,4,INNER_TRAIN
1,STRAIN_000821,Lacticaseibacillus paracasei,NC_0433,4,INNER_TRAIN
1,STRAIN_000823,Streptococcus thermophilus,NC_0007,4,INNER_TRAIN
1,STRAIN_000824,Streptococcus thermophilus,NC_0435,5,INNER_TRAIN
1,STRAIN_000825,Lacticaseibacillus rhamnosus,NC_0014,3,INNER_TRAIN
1,STRAIN_000826,Lacticaseibacillus rhamnosus,NC_0436,4,INNER_TRAIN
1,STRAIN_000827,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000828,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000830,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000831,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
1,STRAIN_000832,Lacticaseibacillus paracasei,NC_0056,2,INNER_TRAIN
1,STRAIN_000833,Limosilactobacillus fermentum,NC_0437,5,INNER_TRAIN
1,STRAIN_000834,Levilactobacillus brevis,NC_0083,2,INNER_TRAIN
1,STRAIN_000835,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000837,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000839,Lacticaseibacillus paracasei subsp. tolerans,NC_0438,3,INNER_TRAIN
1,STRAIN_000840,Streptococcus thermophilus,NC_0439,2,INNER_TRAIN
1,STRAIN_000841,Lactiplantibacillus plantarum,NC_0003,3,INNER_TRAIN
1,STRAIN_000842,Lactiplantibacillus plantarum,NC_0006,5,INNER_TRAIN
1,STRAIN_000843,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000844,Lactiplantibacillus plantarum,NC_0009,5,INNER_TRAIN
1,STRAIN_000847,Lacticaseibacillus paracasei,NC_0026,5,INNER_TRAIN
1,STRAIN_000848,Lactiplantibacillus plantarum,NC_0100,5,INNER_TRAIN
1,STRAIN_000852,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
1,STRAIN_000853,Lacticaseibacillus paracasei,NC_0442,3,INNER_TRAIN
1,STRAIN_000855,Lacticaseibacillus rhamnosus,NC_0019,2,INNER_TRAIN
1,STRAIN_000856,Limosilactobacillus reuteri,NC_0443,2,INNER_TRAIN
1,STRAIN_000858,Lacticaseibacillus rhamnosus,NC_0015,3,INNER_TRAIN
1,STRAIN_000860,Bifidobacterium longum subsp. longum,NC_0027,5,INNER_TRAIN
1,STRAIN_000861,Bifidobacterium pseudocatenulatum,NC_0444,3,INNER_TRAIN
1,STRAIN_000863,Limosilactobacillus fermentum,NC_0028,3,INNER_TRAIN
1,STRAIN_000866,Bifidobacterium adolescentis,NC_0445,2,INNER_TRAIN
1,STRAIN_000868,Lactiplantibacillus plantarum,NC_0059,3,INNER_TRAIN
1,STRAIN_000869,Lacticaseibacillus rhamnosus,NC_0019,2,INNER_TRAIN
1,STRAIN_000870,Limosilactobacillus reuteri,NC_0446,5,INNER_TRAIN
1,STRAIN_000871,Limosilactobacillus fermentum,NC_0447,3,INNER_TRAIN
1,STRAIN_000873,Lacticaseibacillus rhamnosus,NC_0449,3,INNER_TRAIN
1,STRAIN_000874,Bifidobacterium breve,NC_0450,2,INNER_TRAIN
1,STRAIN_000878,Lacticaseibacillus paracasei,NC_0025,3,INNER_TRAIN
1,STRAIN_000879,Lacticaseibacillus rhamnosus,NC_0005,5,INNER_TRAIN
1,STRAIN_000880,Lactobacillus acidophilus,NC_0002,4,INNER_TRAIN
